id,name,artists,album,release_date,energy,danceability,popularity,keywords
4bD9z9qa4qg9BhryvYWB7c,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",Yeh Jawaani Hai Deewani,3/30/13,0.555,0.59,73,"['kabira', 'encore', 'song', 'ààààà¾', 'ààààà', 'teri', 'maan', 'na', 'kaisi', 'khudgarzi']"
7cWnks0lsRtpAi87COOiXK,O Re Piya,"Salim–Sulaiman, Rahat Fateh Ali Khan, Jaideep Sahni",Aaja Nachle,10/18/07,0.532,0.586,69,"['piya', 'song', 'sa', 'pa', 'hai', 'ga', 'haaye', 'ni', 'mp3', 'haye']"
18YHbIhrleUkKKj2DvEp79,Zara Sa,"Pritam, KK",Jannat (Original Motion Picture Soundtrack),3/7/08,0.91,0.468,71,"['zara', 'sa', 'song', 'àà¼àà¾', 'àà¾', 'mp3', 'kk', 'download', 'songs', 'music']"
1awtp7rf6ajhGY9BgzCHeZ,"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)","Mithoon, Arijit Singh, Sunidhi Chauhan",Shivaay,10/7/16,0.557,0.523,63,"['hai', 'yeh', 'bhula', 'de', 'tu', 'darkhaast', 'mein', 'song', 'meri', 'duniya']"
5jOHD4c6UayVZn9Xm7IvyO,Rabba,Mohit Chauhan,Heropanti,4/21/14,0.766,0.292,56,"['luck', 'rabba', 'barsa', 'song', 'ààààà¾', 'à²à', 'àààà¾', 'de', 'na', 'ki']"
0IudGhdeJZwJ0Ps6ndtQDt,Falak Tak,"Vishal-Shekhar, Udit Narayan, Mahalakshmi Iyer, Kausar Munir",Tashan,3/27/08,0.697,0.718,67,"['falak', 'tak', 'chal', 'saath', 'song', 'àà²à', 'àà', 'mein', 'yeh', 'mere']"
2bzgUZjCj2opToH4ilP7W0,Kya Tujhe Ab Ye Dil Bataye,Falak Shabbir,Sanam Re,1/4/16,0.383,0.538,50,"['kya', 'tujhe', 'ab', 'ye', 'dil', 'bataye', 'song', 'àààà¾', 'àààà', 'ààà']"
0kWWPtEWjmQVEu4V0esXJ8,"Guzarish (From ""Ghajini"")",Javed Ali,Teri Jhalak Asharfi Javed Ali Hits,6/4/22,0.74,0.568,48,"['tu', 'guzarish', 'hai', 'pyaas', 'song', 'àààà¾ààà', 'raas', 'aa', 'paas', 'meri']"
5LwlAJEkUeJEDBbN14RV6o,Saanson Ko,"Shaarib Toshi, Arijit Singh",Zid (Original Motion Picture Soundtrack),11/15/14,0.746,0.634,54,"['saanson', 'ko', 'song', 'àà¾àààà', 'àà', 'mp3', 'arijit', 'singh', 'download', 'songs']"
2r32XiAWtZbT3eLUvf4pag,Jee Le Zaraa,Vishal Dadlani,Talaash,10/18/12,0.698,0.584,66,"['le', 'jee', 'zaraa', 'hai', 'song', 'àààà', 'à²à', 'ààà¾', 'dil', 'aa']"
3zb5Omz3mP7XRl7fDfiquc,Rehnuma,"Shreya Ghoshal, Inder Bawra",Rocky Handsome,3/4/16,0.62,0.582,49,"['rehnuma', 'song', 'àà¹àààà¾', 'se', 'tu', 'jaake', 'mere', 'aage', 'toh', 'hai']"
04y4IqZt14y7k7pXYE19Zy,Be Intehaan,"Atif Aslam, Sunidhi Chauhan, Pritam",Best of Romance: Atif Aslam & Pritam,4/20/23,0.696,0.56,54,"['intehaan', 'song', 'yun', 'na', 'beintehaan', 'rahe', 'le', 'mp3', 'suno', 'teri']"
216L4bediHLhvI7MQgOSAz,"Tune Jo Na Kaha (From ""New York"")","Pritam, Mohit Chauhan, Sandeep Shrivastava",30 Hits of Pritam,6/13/23,0.473,0.502,55,"['tune', 'jo', 'na', 'kaha', 'new', 'york', 'song', 'mp3', 'pritam', 'download']"
3uwEiSugkRpLharCj5sWA4,"Kaise Mujhe (From ""Ghajini"")","Benny Dayal, Shreya Ghoshal",Best Of Shreya Ghoshal,3/9/18,0.414,0.59,54,"['àààà', 'mujhe', 'kaise', 'song', 'aa', 'ho', 'tum', 'main', 'mp3', 'na']"
4wqyrrwu6HCZWqdbOx53JX,"Humnava (From ""Hamari Adhuri Kahani"")","Mithoon, Papon","Humnava (From ""Hamari Adhuri Kahani"")",5/21/15,0.478,0.341,60,"['humnava', 'hamari', 'adhuri', 'kahani', 'song', 'à¹àààààµà¾', 'ààààà', 'à¹àà¾àà', 'à', 'àààà']"
678JJ0TF3KFkzw6bIFKcew,"Haareya (From ""Meri Pyaari Bindu "")","Sachin-Jigar, Arijit Singh, Priya Saraiya",YRF Top 10 - Midnight Hour,2/17/21,0.392,0.675,57,"['haareya', 'meri', 'pyaari', 'bindu', 'song', 'mp3', 'sachinjigar', 'download', 'songs', 'music']"
70O5Rpo2B2FB4B5bf68JWw,Apnaa Mujhe Tu Lagaa,Sonu Nigam,1920 Evil Returns,10/9/12,0.682,0.47,56,"['hai', 'tu', 'mujhe', 'kya', 'lagaa', 'ho', 'apnaa', 'song', 'main', 'mera']"
6ZXAYLZMZfI8RxRydhbqr7,Tu Zaroori,"Shaarib Toshi, Sunidhi Chauhan, Sharib Sabri",Zid (Original Motion Picture Soundtrack),11/15/14,0.658,0.693,48,"['tu', 'zaroori', 'song', 'mp3', 'sunidhi', 'chauhan', 'download', 'songs', 'music', 'zid']"
5ecrmd9bRGk3JoYi5Y4yPL,"Bheegi Si Bhaagi Si (From ""Raajneeti"")","Pritam, Mohit Chauhan, Antara Mitra",Yours Truly Pritam,6/14/17,0.867,0.564,50,"['si', 'bheegi', 'bhaagi', 'lofi', 'flip', 'song', 'mp3', 'kedrock', 'sd', 'style']"
47l2Dd3XPBLio3kjbEMyDJ,Tujhe Sochta Hoon,"Pritam, KK",Jannat 2 (Original Motion Picture Soundtrack),3/30/12,0.712,0.578,65,"['tujhe', 'sochta', 'hoon', 'song', 'mp3', 'kk', 'download', 'songs', 'music', 'jannat']"
7fW9J3EpVWVN1ouv0slAs0,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,6/1/22,0.818,0.644,67,"['kya', 'mujhe', 'pyar', 'hai', 'hain', 'woh', 'lamhe', 'song', 'àààà¾', 'àààà']"
5WncH5iZ5GFlnXm7jKEXVP,Labon Ko,"Pritam, KK",Bhool Bhulaiyaa,9/5/07,0.837,0.63,68,"['ko', 'mein', 'labon', 'song', 'à²ààà', 'àà', 'meri', 'tum', 'si', 'mp3']"
66uMmK9uefgoflmaxbtQCL,"Dil Kyun Yeh Mera (From ""Kites"")",KK,Evergreen Hits Of K.K.,6/1/22,0.383,0.486,53,"['yeh', 'dil', 'kyun', 'mera', 'song', 'ààà²', 'ààààà', 'àà', 'àààà¾', 'nahi']"
2EN5aTDtX8852Ih3ss8Rih,Tum Ho Mera Pyar,"KK, Suzanne",Haunted,4/13/11,0.702,0.56,57,"['hai', 'tum', 'ho', 'mera', 'pyar', 'mein', 'tumse', 'song', 'ààà', 'à¹à']"
7cLGKaJXLFpUU7Up34vVr1,Tera Rastaa Chhodoon Na,"Amitabh Bhattacharya, Anusha Mani",Chennai Express,7/3/13,0.679,0.419,64,"['tera', 'na', 'chhodoon', 'rastaa', 'hai', 'song', 'àààà¾', 'àà¾àààà¾', 'àààà¼àà', 'àà¾']"
5KNuHsIeFtD0oukst77hBi,Maula Mere Maula,Roop Kumar Rathod,Anwar (Original Motion Picture Soundtrack),12/1/06,0.737,0.548,60,"['maula', 'mere', 'space', 'song', 'mp3', 'vansh', 'vijan', 'download', 'songs', 'music']"
1oPSszvaYwj64D8Yi8ixMs,Khud Ko Tere,Mahalakshmi Iyer,1920 Evil Returns,10/9/12,0.744,0.54,53,"['hain', 'khud', 'ko', 'tere', 'song', 'ààà', 'àà', 'àààà', 'hi', 'bhi']"
6ocOeSjnWPcSTaSsi0zIdY,Aao Milo Chalo,"Pritam, Shaan, Sultan Khan",Jab We Met,9/21/07,0.787,0.504,61,"['lage', 'aao', 'milo', 'yeh', 'chalo', 'song', 'chal', 'ne', 'hai', 'raaste']"
5ETWuSlqFyZflTRxeiFp8j,Surili Akhiyon Wale,"xSyborg, RaiderXD, Lanceas",Surili Akhiyon Wale,1/1/01,0.589,0.503,0,"['surili', 'wale', 'se', 'akhiyon', 'song', 'aankhiyon', 'ààààà²à', 'à', 'ààààà', 'àµà¾à²à']"
02N5ZxOVugGQmKeIT0VXUx,Tu Meri Dost Hain,"Benny Dayal, Shreya Ghoshal",Yuvvraaj (Original Motion Picture Soundtrack),11/21/08,0.712,0.683,59,"['tu', 'meri', 'dost', 'hain', 'lofi', 'mix', 'song', 'mp3', 'r', 'rahman']"
2KhpXUgOIUmeXRVkXJkmVw,Yun Hi Re,"Anirudh Ravichander, Shweta Mohan",David,1/10/13,0.52,0.497,38,"['yun', 'hi', 'song', 'mein', 'ààà', 'à¹à', 'àà', 'hai', 'tujhi', 'ki']"
7fyIuR4aaWb6iltlAoSkxF,Do Pal,"Madan Mohan, Lata Mangeshkar, Sonu Nigam, Javed Akhtar",Veer - Zaara,9/18/04,0.556,0.247,58,"['tum', 'kahan', 'pal', 'song', 'àà', 'àªà²', 'aur', 'phir', 'chal', 'diye']"
1fnyJEbolobEfv2gtLVjmA,Kabhi Na Kabhi,Aditya Narayan,Shaapit: The Cursed,2/9/10,0.684,0.724,59,"['kabhi', 'na', 'hai', 'ààà', 'zindagi', 'song', 'àà¾', 'humko', 'miloge', 'yakeen']"
0joXv5niso2T8YXWOlIe1X,Titli,"Chinmayi, Gopi Sundar",Chennai Express,7/3/13,0.421,0.679,67,"['uda', 'titli', 'ke', 'hai', 'juda', 'song', 'kahin', 'àààà²à', 'en', 'dil']"
2PxZSFOv7RebkeSEwQTjr7,Tera Mera Rishta,Mustafa Zahid,Awarapan (Original Soundtrack),3/21/22,0.895,0.575,65,"['tera', 'mera', 'rishta', 'àààà¾', 'song', 'àààààà¾', 'purana', 'hai', 'mp3', 'mustafa']"
6GvDQwUHPESFltD1vg7Qy9,"Kabhi Jo Baadal Barse (Female Version) [From ""Jackpot""]",Shreya Ghoshal,Best Of Shreya Ghoshal,3/9/18,0.35,0.544,44,"['kabhi', 'jo', 'barse', 'baadal', 'female', 'main', 'song', 'loon', 'tu', 'mujhe']"
2WUTAX3XiWnpXeyjdokgqF,Hum Naa Rahein Hum,Benny Dayal,Creature 3D,8/16/14,0.527,0.694,39,"['hum', 'à¹à', 'naa', 'rahein', 'song', 'mein', 'àà¾', 'àà¾à¹àà', 'chale', 'lage']"
4N66qcycDiFLJGjnXiKbKX,Sajde,"Pritam, KK, Sunidhi Chauhan",Khatta Meetha,6/21/10,0.638,0.693,64,"['hai', 'sajde', 'song', 'ààà¼àà', 'maine', 'tu', 'phir', 'tujhe', 'maangi', 'paaya']"
6s36KDFgCWW4lqDJ0njm7p,"Raat Bhar (From ""Heropanti"")","Arijit Singh, Shreya Ghoshal",Groove With Arijit Singh,5/22/19,0.88,0.619,55,"['raat', 'bhar', 'song', 'aa', 'àà¾à', 'àà', 'jaayein', 'na', 'ghar', 'mp3']"
3jzMdR6oxUKSQ1WgCDHZah,Kuchh Toh Hua Hai,"Ankit Tiwari, Tulsi Kumar",Singham Returns,8/5/14,0.664,0.4,41,"['hai', 'hua', 'kuch', 'toh', 'song', 'ààà', 'àà', 'à¹àà', 'à¹à', 'jo']"
6UEhNvccAc4OyEDJYB5brb,Ek Din Teri Raahon,"Javed Ali, Pritam",Naqaab - Original Motion Picture Soundtrack,7/13/07,0.867,0.606,65,"['ek', 'din', 'mein', 'yeh', 'na', 'teri', 'raahon', 'dil', 'keh', 'song']"
3ELkIxDoWKGllVJty2aGXU,Tumhe Apna Banane Ka,"Armaan Malik, Neeti Mohan",Bollywood Romantic Songs With Armaan Malik,7/20/17,0.604,0.503,46,"['hai', 'tumhe', 'ka', 'apna', 'banane', 'song', 'ààààà¹àà', 'à', 'àªàà¾', 'ààà¾àà']"
2rzNEOctkJWAQmxwoX4It2,Sun Le Zara,Arijit Singh,Singham Returns,8/5/14,0.566,0.487,47,"['zara', 'sun', 'le', 'song', 'meri', 'duaa', 'main', 'mp3', 'sunle', 'arijit']"
6CTN8S2qzPwZdwwp0Nugvy,"Shiddat Title Track (From ""Shiddat"")",Manan Bhardwaj,"Shiddat Title Track (From ""Shiddat"")",9/15/21,0.625,0.489,59,"['shiddat', 'title', 'track', 'song', 'àààààà', 'àà¾ààà²', 'ààààà', 'mp3', 'manan', 'bhardwaj']"
7FEa01m9SgfOaam2AawVF6,Saajna (Unplugged),Falak Shabbir,"I, Me Aur Main",2/5/13,0.427,0.372,46,"['saajna', 'hai', 'unplugged', 'song', 'àà¾ààà¾', 'à', 'ààªàà²ààà', 'toh', 'yeh', 'se']"
45wzRgkkG5gjuYS3OkFWaI,"Lo Safar (From ""Baaghi 2"")","Jubin Nautiyal, Mithoon","Lo Safar (From ""Baaghi 2"")",3/13/18,0.469,0.527,60,"['2', 'lo', 'safar', 'ho', 'gaya', 'baaghi', 'song', 'à²à', 'ààà', 'ààààà']"
0pWcUM0z72DhTW7j0fa0QM,Besabriyaan,Armaan Malik,M.S.Dhoni - The Untold Story,9/17/16,0.459,0.338,63,"['besabriyaan', 'song', 'ààààààààà¾à', 'jaaye', 'hai', 'ye', 'mp3', 'kyun', 'amaal', 'mallik']"
64uIY06wOtU9o8r3c1rx1x,Dil Darbadar,Ankit Tiwari,Pk,11/17/14,0.67,0.27,41,"['dedi', 'cheez', 'dil', 'àààà', 'tujhe', 'song', 'ààà²', 'ààà', 'de', 'ye']"
0JBhoxPKHJc1ZeJrjSt0VO,Tera Ghata,Gajendra Verma,Tera Ghata,6/24/18,0.573,0.718,70,"['tera', 'ghata', 'nahi', 'jata', 'song', 'kuch', 'pyaar', 'toh', 'ho', 'tumne']"
3Xcc5l56PFT7gOBPcT6bP8,Soniye Dil Nayi,"Ankit Tiwari, Shruti Pathak",Baaghi 2,3/20/18,0.486,0.277,34,"['dil', 'tere', 'nayi', 'bina', 'soniye', 'lagda', 'song', 'nahi', 'nu', 'ae']"
6O6L3hL5IlKuMhMqggTX4w,"Musafir (From ""Sweetiee Weds Nri"")","Palash Muchhal, Atif Aslam, Palak Muchhal","Musafir (From ""Sweetiee Weds Nri"")",5/15/17,0.566,0.491,62,"['muchhal', 'main', 'musafir', 'atif', 'aslam', 'sweetiee', 'weds', 'nri', 'feat', 'palak']"
6udC4b4jOSnHb9ItnXgKLR,Saibo,"Sachin-Jigar, Shreya Ghoshal, Tochi Raina",Shor in the City (Original Motion Picture Soundtrack),3/28/11,0.429,0.619,69,"['saibo', 'song', 'àà¾ààà', 'mp3', 'shreya', 'ghoshal', 'download', 'songs', 'music', 'shor']"
2yIwJ0T9opWL6PhAYTPcPC,Chura Liya,"Sachet Tandon, Parampara Tandon, Sachet-Parampara",Chura Liya,10/12/21,0.538,0.517,47,"['liya', 'chura', 'dil', 'song', 'àààà¾', 'à²ààà¾', 'mere', 'tha', 'ek', 'tu']"
2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")","Akhil, Dhvani Bhanushali, Kunaal Vermaa, Abhijit Vaghani","Duniyaa (From ""Luka Chuppi"")",2/22/19,0.658,0.435,74,"['duniyaa', 'tu', 'luka', 'chuppi', 'song', 'àààààà¾', 'ààààà', 'à²ààà¾', 'àààªààªà', 'main']"
5urYiIXu1ZhfMAOsp7WDTc,"Dil Ko Karaar Aaya (From ""Sukoon"")","Yasser Desai, Neha Kakkar, Rajat Nagpal","Dil Ko Karaar Aaya (From ""Sukoon"")",7/31/20,0.448,0.55,70,"['aaya', 'ko', 'ààààà', 'dil', 'song', 'karaar', 'sukoon', 'ààà²', 'àà', 'ààà¾à']"
0jA7224piVQUJAm8obiaHG,,,,0000,0.762,0.675,0,"['songs', 'music', 'playlist', 'àààà', 'àªààà¾àà', 'àµààààà¾àµà', 'trip', 'vrindavan', 'hindi', 'gaanacom']"
6la3Kme7O7D01fJPxgpAS5,訣愛 (劇集《蒼蘭訣》片頭曲),詹雯婷,訣愛,8/15/22,0.62,0.45,60,"['ki', 'aaj', 'raat', 'stree', '2', 'song', 'le', 'jaan', 'maza', 'husn']"
5jAwpiIPA3IeC4OWK4eA2j,"Jeena Sikha De (From ""Srikanth"")","Arijit Singh, Ved Sharma, Kunaal Vermaa","Jeena Sikha De (From ""Srikanth"")",5/7/24,0.676,0.276,53,"['de', 'jeena', 'gaya', 'hai', 'tu', 'mein', 'mil', 'tere', 'sikha', 'song']"
0EH7sgeiFqDa3eS7ieW2zs,Chammak Challo,"Akon, Hamsika Iyer",Ra-One,9/16/11,0.879,0.742,72,"['challo', 'chammak', 'na', 'song', 'ààààà', 'àà²àà²à', 'aa', 'aaja', 'dikha', 'meri']"
7H3mfOvtPNA8YDF3EdKy0L,Tum Hi Ho Bandhu,"Neeraj Shridhar, Kavita Seth, Pritam",Cocktail (Original Motion Picture Soundtrack),6/15/12,0.89,0.715,69,"['tumhi', 'ho', 'bandhu', 'à¹à', 'din', 'hi', 'sakha', 'tum', 'song', 'ààà']"
2GXXZFUxYg2LvG8SR0byOE,Jeena Jeena,Atif Aslam,Badlapur (Original Motion Picture Soundtrack),12/9/14,0.344,0.682,73,"['jeena', 'àààà¾', 'song', 'humdum', 'hain', 'seekha', 'maine', 'mere', 'tere', 'haan']"
7BjQqiOJio4RdPL33yALKE,"Makhna - From ""Drive""","Yasser Desai, Tanishk Bagchi, Asees Kaur","Makhna (From ""Drive"")",10/3/19,0.704,0.696,69,"['makhna', 'song', 'àààà¾', 'mp3', 'tanishk', 'bagchi', 'hindi', 'download', 'songs', '2024']"
0UZLaEOSIc5kg0cc7eszqC,Manjha,Vishal Mishra,Manjha,3/17/20,0.515,0.524,74,"['manjha', 'haye', 'song', 'yeh', 'se', 'hai', 'dil', 'teri', 'chaat', 'pe']"
1tf2iody5iRLYYPDSBpzRc,Soulmate,"Badshah, Arijit Singh",Ek Tha Raja,3/18/24,0.553,0.664,78,"['soulmate', 'song', 'àààà²àààà', 'mp3', 'badshah', 'download', 'songs', 'music', 'ek', 'tha']"
5a2Hoi1wuhCA6Ob7pbOlpW,Sun Saathiya,"Divya Kumar, Priya Saraiya",ABCD 2 (Original Motion Picture Soundtrack),8/24/18,0.667,0.469,69,"['sun', 'saathiya', 'song', 'mp3', 'priya', 'saraiya', 'download', 'songs', 'music', 'abcd']"
11qnwt18ZckPqchzK2I3U7,Dil Jhoom,"Mithoon, Arijit Singh, Sayeed Quadri",Gadar 2 (Original Motion Picture Soundtrack),8/5/23,0.473,0.579,72,"['ki', 'aaj', 'raat', 'stree', '2', 'song', 'le', 'jaan', 'maza', 'husn']"
1gwO79MdYdumgIjxq8eCxB,Bahara,"Vishal-Shekhar, Shreya Ghoshal, Sona Mohapatra",I Hate Luv Storys (Original Motion Picture Soundtrack),5/25/10,0.739,0.595,65,"['bahara', 'hate', 'luv', 'storys', 'chill', 'version', 'song', 'mp3', 'vishalshekhar', 'bollywood']"
3xMHXmedL5Rvfxmiar9Ryv,Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",Jawan,9/5/23,0.845,0.575,74,"['hai', 'ho', 'chaleya', 'main', 'song', 'dil', 'tere', 'ke', 'tera', 'gaya']"
3f0wz6zcA7XkQiGm0qNF5r,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh, Tanishk Bagchi","Thodi Jagah (From ""Marjaavaan"")",10/18/19,0.467,0.621,72,"['main', 'thodi', 'jagah', 'song', 'jaaun', 'de', 'kahin', 'mujhe', 'tere', 'mp3']"
5GeBgck1MU2tlIkMpsn8uT,Matargashti,Mohit Chauhan,Tamasha,10/16/15,0.63,0.792,66,"['song', 'na', 'matargashti', 'ho', 'tang', 'mein', 'mp3', 'phir', 'hai', 'tu']"
5zCnGtCl5Ac5zlFHXaZmhy,"Sajni (From ""Laapataa Ladies"")","Ram Sampath, Arijit Singh, Prashant Pandey","Sajni (From ""Laapataa Ladies"")",2/12/24,0.413,0.428,82,"['sajni', 'laapataa', 'ladies', 'song', 'kaise', 'teri', 'mp3', 'kate', 'din', 'raat']"
5vGiuYFSGekGLgbxhV1rD5,Tu Jaane Na,"Atif Aslam, Pritam",Best of Romance: Atif Aslam & Pritam,4/20/23,0.86,0.702,68,"['na', 'jaane', 'tu', 'aa', 'kyun', 'tum', 'song', 'àà', 'àà¾àà', 'àà¾']"
4uK0M8AI6gyFmyzUneQpbi,"Rait Zara Si (From ""Atrangi Re"")","A.R. Rahman, Arijit Singh, Shashaa Tirupati","Rait Zara Si (From ""Atrangi Re"")",12/6/21,0.495,0.563,71,"['hai', 'zara', 'si', 'rait', 'song', 'ààà', 'àà¼àà¾', 'àà', 'ye', 'mein']"
0mWtcNIAL9jITVHl3F2SQF,Suraj Hua Maddham,"Sandesh Shandilya, Sonu Nigam, Alka Yagnik",Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),11/28/01,0.691,0.633,62,"['suraj', 'hua', 'maddham', 'song', 'àààà', 'à¹àà', 'ààààà', 'mp3', 'alka', 'yagnik']"
0pPGUL7171TRGgI6wyP8wP,Tumhe Jo Maine Dekha,"Abhijeet, Shreya Ghoshal",Main Hoon Na,2/27/04,0.903,0.734,65,"['jo', 'maine', 'dekha', 'tumhein', 'tumhe', 'song', 'ààààà¹à', 'àà', 'àààà', 'àààà¾']"
1eZefeDb8uOsjvcbl1fJrG,"Naina (From ""Crew"")","Diljit Dosanjh, Badshah, Raj Ranjodh","Naina (From ""Crew"")",3/5/24,0.715,0.84,78,"['naina', 'crew', 'song', 'mp3', 'diljit', 'dosanjh', 'download', 'songs', 'music', 'hindi']"
56zZ48jdyY2oDXHVnwg5Di,Tum Hi Ho,"Mithoon, Arijit Singh",Aashiqui 2,4/6/13,0.451,0.529,74,"['ho', 'hi', 'tum', 'à¹à', 'song', 'ab', 'ààà', 'mera', 'aashiqui', 'tere']"
1WxzZoWBTmB68AtyA6ejBB,Haan Ke Haan,"Sohail Sen, Monali Thakur, Kausar Munir",Maharaj,6/24/24,0.479,0.617,71,"['haan', 'ke', 'song', 'mp3', 'sohail', 'sen', 'download', 'songs', 'music', 'maharaj']"
6zCQF5tu7HVwU9shhKqiuF,Khamoshiyan,"Jeet Gannguli, Arijit Singh",Khamoshiyan (Original Motion Picture Soundtrack),12/29/14,0.521,0.527,68,"['song', 'khamoshiyan', 'mp3', 'jeet', 'gannguli', 'download', 'songs', 'music', 'original', 'motion']"
1scGwkyXNCl19wrBDhnAWg,Dekhte Dekhte,Atif Aslam,Batti Gul Meter Chalu,9/8/18,0.828,0.799,66,"['dekhte', 'ho', 'gaye', 'kya', 'ke', 'woh', 'song', 'se', 'sochta', 'hoon']"
2FCXQHugkoHE1K3tiDu8pu,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik, Arijit Singh",Love Forever With Arijit Singh,6/7/17,0.519,0.562,70,"['tum', 'ho', 'saath', 'agar', 'song', 'hai', 'mein', 'jaaye', 'teri', 'download']"
0biCSADTAblvLTLtJz4pXO,Nashe Si Chadh Gayi,"Vishal-Shekhar, Arijit Singh, Caralisa Monteiro, Jaideep Sahni",Befikre,12/1/16,0.784,0.799,70,"['àà', 'nashe', 'si', 'chadh', 'gayi', 'song', 'ààà', 'ààà¼', 'mp3', 'vishalshekhar']"
2MvCNH9ua0CeOgUQfZf56z,Guzarish,Javed Ali,Ghajini,11/25/08,0.624,0.595,65,"['tu', 'guzarish', 'hai', 'pyaas', 'song', 'àààà¾ààà', 'raas', 'aa', 'paas', 'meri']"
7emLx4rVwr0tPyjktu7A7U,Deewangi Deewangi,"Shaan, Udit Narayan, Shreya Ghoshal, Sunidhi Chauhan, Rahul Saxena",Om Shanti Om,9/18/07,0.918,0.725,60,"['deewangi', 'hai', 'àààµà¾ààà', 'om', 'song', 'na', 'shanti', 'bas', 'rahe', 'yeh']"
7kiZ6Zf66oX6yMovt3gC1a,Sajde,"Shankar-Ehsaan-Loy, Arijit Singh, Nihira Joshi Deshpande, Gulzar",Kill Dil,9/25/14,0.48,0.499,67,"['sajdaa', 'song', 'ààà¼àà¾', 'mp3', 'shankar', 'ehsaan', 'loy', 'download', 'songs', 'music']"
4hXHlAc9ZOJY5pGbdfuWsa,Laal Ishq,"Arijit Singh, Siddharth - Garima",Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),10/15/13,0.67,0.512,61,"['laal', 'ishq', 'song', 'à²à¾à²', 'àààà', 'mp3', 'arijit', 'singh', 'download', 'songs']"
79hQvdTHNBkq2fp2ZrM8b2,Pal,"Javed-Mohsin, Arijit Singh, Shreya Ghoshal, Kunaal Vermaa, Prashant Ingole",Jalebi (Original Motion Picture Soundtrack),9/21/18,0.498,0.524,67,"['song', 'pal', 'download', 'mp3', 'music', 'jalebi', 'songs', 'bollywood', 'arijit', 'singh']"
5sUSbJo0brScvv48ZZ1HrQ,O'Meri Laila,"Atif Aslam, Jyotica Tangri",Laila Majnu (Original Motion Picture Soundtrack),10/30/18,0.81,0.575,69,"['laila', 'meri', 'song', 'mp3', 'atif', 'aslam', 'download', 'songs', 'music', 'majnu']"
3i11e2jzUtO3jChiFl3v9x,Tere Liye,"Madan Mohan, Lata Mangeshkar, Roop Kumar Rathod, Javed Akhtar",Veer - Zaara,9/18/04,0.46,0.525,63,"['music', 'songs', 'available', 'hindi', 'english', 'bollywood', 'regional', '34', 'k', 'followers']"
5cjVsWqIkBQC7acTRhL0RO,Kamariya,"Aastha Gill, Sachin Sanghvi, Jigar Saraiya, Divya Kumar",Stree,8/22/18,0.666,0.825,68,"['le', 'kamariya', 'de', 'song', 'aa', 'tu', 'dehila', 'lemila', 'tere', 'yeh']"
0qzuXwxORXTwSsBU2aJGj5,"Yaar Naa Miley (From ""Kick"")","Yo Yo Honey Singh, Jasmine Sandlas",Yo Yo Honey Singh Is Back,3/12/18,0.938,0.663,64,"['yo', 'yaar', 'naa', 'miley', 'kick', 'song', 'honey', 'singh', 'mp3', 'download']"
3Qpk2qHree1RTH5lZaKnEK,Desi Girl,"Vishal-Shekhar, Shankar Mahadevan, Sunidhi Chauhan, Vishal Dadlani",Dostana (Original Motion Picture Soundtrack),10/8/08,0.924,0.746,63,"['desi', 'girl', 'dostana', 'song', 'àààà', 'àààà²', 'ààààà', 'àààààà¾àà¾', 'shankar', 'mahadevan']"
74AqVxZ3oXwJ8olHssBUG3,Ainvayi Ainvayi,"Salim–Sulaiman, Salim Merchant, Sunidhi Chauhan, Amitabh Bhattacharya",Band Baaja Baaraat,3/11/10,0.742,0.689,63,"['ainvayi', 'gaya', 'ààµààà', 'lutt', 'main', 'song', 'ho', 'tu', 'ke', 'dil']"
18e3XXYCv4Tx8uUl1mP3CN,Balam Pichkari,"Pritam, Vishal Dadlani, Shalmali Kholgade",Yeh Jawaani Hai Deewani,3/30/13,0.944,0.732,65,"['ho', 'balam', 'pichkari', 'gayi', 'toh', 'hai', 'tune', 'song', 'jo', 'vishal']"
7Czm0vv2sYL5z4P51KY66e,Maahi Ve,"Shankar-Ehsaan-Loy, Sadhana Sargam, Sujata Bhattacharya, Udit Narayan, Sonu Nigam",Kal Ho Naa Ho (Original Motion Picture Soundtrack),9/20/03,0.833,0.815,61,"['maahi', 'hai', 'song', 'da', 'kismat', 'sachiya', 'ne', 'kuch', 'mang', 'naseeba']"
7nPCAO0Q9AHbM7PWyj9O98,Kho Gaye Hum Kahan,"Jasleen Royal, Prateek Kuhad, Kumaar",Baar Baar Dekho (Original Motion Picture Soundtrack),8/4/16,0.227,0.779,60,"['àà', 'kho', 'gaye', 'hum', 'kahan', 'song', 'à¹à', 'àà¹à¾à', 'mp3', 'jasleen']"
